"_id","_index","_score","_type","available_size","brand_name",color,description,mrp,"pdp_url",price,"product_category","product_name",rating,retailer,"review_count","style_attributes","total_sizes"
r9WhW24BqETMH157iGyd,"elastic_data_viz",0,"_doc","s,m,l","Calvin Klein","PLUM ORBIT","the essentials satin trim chemise features thin adjustable straps and a logo patch.","$42.00 ","http://www.calvinklein.us/en/womens-clothing/women-sleepwear/essentials-satin-trim-chemise-54012453-594","$42.00 ",Sleepwear,"essentials satin trim chemise",NULL,"Calvin Klein US",NULL,"[""silky feel chemise + satin trim"",""adjustable spaghetti straps"",""fabric logo patch"",""side vents"",""tagless"",""machine wash"",""94% modal 6% elastane"",""imported""]","s,m,l"
sNWhW24BqETMH157iGyd,"elastic_data_viz",0,"_doc","XS,s,m,l,xl","Calvin Klein",BLACK,"a modern cotton bralette featuring a wide elasticized logo band, soft stretch fabric and racerback straps.","$28.00 ","http://www.calvinklein.us/en/womens-clothing/womens-bras/modern-cotton-bralette-52003785-001","$28.00 ",Bras,"modern cotton bralette",NULL,"Calvin Klein US",NULL,"[""cotton modal bralette"",""wide elasticized logo band"",""racerback straps"",""tagless"",""tonal topstitching"",""seaming details"",""machine wash"",""53% cotton 35% modal 12% elastane"",""imported""]","XS,s,m,l,xl"
sdWhW24BqETMH157iGyd,"elastic_data_viz",0,"_doc","XS,s,m,l","Calvin Klein",GREY,"a modern cotton bralette featuring a wide elasticized logo band, soft stretch fabric and racerback straps.","$28.00 ","http://www.calvinklein.us/en/womens-clothing/womens-bras/modern-cotton-bralette-52003785-001","$28.00 ",Bras,"modern cotton bralette",NULL,"Calvin Klein US",NULL,"[""cotton modal bralette"",""wide elasticized logo band"",""racerback straps"",""tagless"",""tonal topstitching"",""seaming details"",""machine wash"",""53% cotton 35% modal 12% elastane"",""imported""]","XS,s,m,l,xl"
stWhW24BqETMH157iGyd,"elastic_data_viz",0,"_doc","XS,s,m,l,xl","Calvin Klein",WHITE,"a modern cotton bralette featuring a wide elasticized logo band, soft stretch fabric and racerback straps.","$28.00 ","http://www.calvinklein.us/en/womens-clothing/womens-bras/modern-cotton-bralette-52003785-001","$28.00 ",Bras,"modern cotton bralette",NULL,"Calvin Klein US",NULL,"[""cotton modal bralette"",""wide elasticized logo band"",""racerback straps"",""tagless"",""tonal topstitching"",""seaming details"",""machine wash"",""53% cotton 35% modal 12% elastane"",""imported""]","XS,s,m,l,xl"
s9WhW24BqETMH157iGyd,"elastic_data_viz",0,"_doc","XS,s,m","Calvin Klein",BRONZE,"a modern cotton bralette featuring a wide elasticized logo band, soft stretch fabric and racerback straps.","$28.00 ","http://www.calvinklein.us/en/womens-clothing/womens-bras/modern-cotton-bralette-52003785-001","$28.00 ",Bras,"modern cotton bralette",NULL,"Calvin Klein US",NULL,"[""cotton modal bralette"",""wide elasticized logo band"",""racerback straps"",""tagless"",""tonal topstitching"",""seaming details"",""machine wash"",""53% cotton 35% modal 12% elastane"",""imported""]","XS,s,m,l,xl"
tNWhW24BqETMH157iGyd,"elastic_data_viz",0,"_doc","XS,s,m","Calvin Klein",BARE,"a modern cotton bralette featuring a wide elasticized logo band, soft stretch fabric and racerback straps.","$28.00 ","http://www.calvinklein.us/en/womens-clothing/womens-bras/modern-cotton-bralette-52003785-001","$28.00 ",Bras,"modern cotton bralette",NULL,"Calvin Klein US",NULL,"[""cotton modal bralette"",""wide elasticized logo band"",""racerback straps"",""tagless"",""tonal topstitching"",""seaming details"",""machine wash"",""53% cotton 35% modal 12% elastane"",""imported""]","XS,s,m,l,xl"
tdWhW24BqETMH157iGyd,"elastic_data_viz",0,"_doc","32DD,34B,34C,34D,34DD,36A,36B,36C,36DD,38D","Calvin Klein",BLACK,"part of wardrobe essentials, push-up padding and moderate coverage make this essence bra the perfect silhouette.","$39.00 ","http://www.calvinklein.us/en/womens-clothing/womens-bras/essentials-push-up-bra-52311038-029","$24.99 ",Bras,"essentials push-up bra",NULL,"Calvin Klein US",NULL,"[""push-up bra"",""moderate coverage"",""padded cups"",""underwire"",""adjustable straps"",""cushion back hook + eye closure"",""machine wash"",""72% nylon 28% elastane"",""imported""]","32A,32B,32C,32D,32DD,34A,34B,34C,34D,34DD,36A,36B,36C,36D,36DD,38B,38C,38D"
ttWhW24BqETMH157iGyd,"elastic_data_viz",0,"_doc","32D,34C,34D,36C,36D,38C","Calvin Klein",WATERSTONE,"part of wardrobe essentials, push-up padding and moderate coverage make this essence bra the perfect silhouette.","$39.00 ","http://www.calvinklein.us/en/womens-clothing/womens-bras/essentials-push-up-bra-52311038-029","$24.99 ",Bras,"essentials push-up bra",NULL,"Calvin Klein US",NULL,"[""push-up bra"",""moderate coverage"",""padded cups"",""underwire"",""adjustable straps"",""cushion back hook + eye closure"",""machine wash"",""72% nylon 28% elastane"",""imported""]","32A,32B,32C,32D,32DD,34A,34B,34C,34D,34DD,36A,36B,36C,36D,36DD,38B,38C,38D"
t9WhW24BqETMH157iGyd,"elastic_data_viz",0,"_doc","32D,34A,34B,34C,34D,36B,36C,36D,38B,38C","Calvin Klein","CK LOGO","part of wardrobe essentials, push-up padding and moderate coverage make this essence bra the perfect silhouette.","$39.00 ","http://www.calvinklein.us/en/womens-clothing/womens-bras/essentials-push-up-bra-52311038-029","$24.99 ",Bras,"essentials push-up bra",NULL,"Calvin Klein US",NULL,"[""push-up bra"",""moderate coverage"",""padded cups"",""underwire"",""adjustable straps"",""cushion back hook + eye closure"",""machine wash"",""72% nylon 28% elastane"",""imported""]","32A,32B,32C,32D,32DD,34A,34B,34C,34D,34DD,36A,36B,36C,36D,36DD,38B,38C,38D"
uNWhW24BqETMH157iGyd,"elastic_data_viz",0,"_doc","32A,32B,32D,34A,34B,34C,34D,34DD,36A,36B,36C,36D,36DD,38D","Calvin Klein",WHITE,"part of wardrobe essentials, push-up padding and moderate coverage make this essence bra the perfect silhouette.","$39.00 ","http://www.calvinklein.us/en/womens-clothing/womens-bras/essentials-push-up-bra-52311038-029","$24.99 ",Bras,"essentials push-up bra",NULL,"Calvin Klein US",NULL,"[""push-up bra"",""moderate coverage"",""padded cups"",""underwire"",""adjustable straps"",""cushion back hook + eye closure"",""machine wash"",""72% nylon 28% elastane"",""imported""]","32A,32B,32C,32D,32DD,34A,34B,34C,34D,34DD,36A,36B,36C,36D,36DD,38B,38C,38D"
udWhW24BqETMH157iGyd,"elastic_data_viz",0,"_doc","32C,32D,34A,34B,34C,34D,36A,36B,36C,36D","Calvin Klein",BARE,"part of wardrobe essentials, push-up padding and moderate coverage make this essence bra the perfect silhouette.","$39.00 ","http://www.calvinklein.us/en/womens-clothing/womens-bras/essentials-push-up-bra-52311038-029","$24.99 ",Bras,"essentials push-up bra",NULL,"Calvin Klein US",NULL,"[""push-up bra"",""moderate coverage"",""padded cups"",""underwire"",""adjustable straps"",""cushion back hook + eye closure"",""machine wash"",""72% nylon 28% elastane"",""imported""]","32A,32B,32C,32D,32DD,34A,34B,34C,34D,34DD,36A,36B,36C,36D,36DD,38B,38C,38D"
utWhW24BqETMH157iGyd,"elastic_data_viz",0,"_doc","32D,34D","Calvin Klein","DESERT SUNSET","part of wardrobe essentials, push-up padding and moderate coverage make this essence bra the perfect silhouette.","$39.00 ","http://www.calvinklein.us/en/womens-clothing/womens-bras/essentials-push-up-bra-52311038-029","$19.99 ",Bras,"essentials push-up bra",NULL,"Calvin Klein US",NULL,"[""push-up bra"",""moderate coverage"",""padded cups"",""underwire"",""adjustable straps"",""cushion back hook + eye closure"",""machine wash"",""72% nylon 28% elastane"",""imported""]","32A,32B,32C,32D,32DD,34A,34B,34C,34D,34DD,36A,36B,36C,36D,36DD,38B,38C,38D"
u9WhW24BqETMH157iGyd,"elastic_data_viz",0,"_doc","s,m,l","Calvin Klein","POLYMER BLUE","a bare lace hipster brief designed with nylon fabric and floral lace galloon in a lightweight style.","$13.00 ","http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/bare-lace-hipster-51563597","$13.00 ","3 FOR 33 PANTY ESSENTIALS","bare lace hipster",NULL,"Calvin Klein US",NULL,"[""bare lace hipster brief"",""nylon fabric + floral lace galloon"",""full gusset"",""rear coverage"",""machine wash"",""100% nylon"",""imported""]","s,m,l"
vNWhW24BqETMH157iGyd,"elastic_data_viz",0,"_doc","s,m,l","Calvin Klein",TRANSPINK,"a bare lace hipster brief designed with nylon fabric and floral lace galloon in a lightweight style.","$13.00 ","http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/bare-lace-hipster-51563597","$13.00 ","3 FOR 33 PANTY ESSENTIALS","bare lace hipster",NULL,"Calvin Klein US",NULL,"[""bare lace hipster brief"",""nylon fabric + floral lace galloon"",""full gusset"",""rear coverage"",""machine wash"",""100% nylon"",""imported""]","s,m,l"
vdWhW24BqETMH157iGyd,"elastic_data_viz",0,"_doc",m,"Calvin Klein","HIGH OCTANE","a hipster panty designed with cotton stretch fabric, an elasticized logo waistband and a full cotton gusset.","$13.00 ","http://www.calvinklein.us/en/womens-clothing/women-panties/logo-cotton-hipster-51703608-494","$6.99 ",Panties,"logo cotton hipster",NULL,"Calvin Klein US",NULL,"[""cotton hipster panty"",""elasticized logo waistband"",""full cotton gusset"",""tonal topstitching"",""seaming details"",""machine wash"",""90% cotton 10% elastane"",""imported""]","s,m,l"
vtWhW24BqETMH157iGyd,"elastic_data_viz",0,"_doc","s,m","Calvin Klein",RETROGRADE,"a hipster panty designed with cotton stretch fabric, an elasticized logo waistband and a full cotton gusset.","$13.00 ","http://www.calvinklein.us/en/womens-clothing/women-panties/logo-cotton-hipster-51703608-494","$6.99 ",Panties,"logo cotton hipster",NULL,"Calvin Klein US",NULL,"[""cotton hipster panty"",""elasticized logo waistband"",""full cotton gusset"",""tonal topstitching"",""seaming details"",""machine wash"",""90% cotton 10% elastane"",""imported""]","s,m,l"
v9WhW24BqETMH157iGyd,"elastic_data_viz",0,"_doc","s,m,l","Calvin Klein",BLACK,"the invisibles hipster features a laser-cut and raw edge seams.","$13.00 ","http://www.calvinklein.us/en/womens-clothing/women-panties/invisibles-hipster-51503429-100","$13.00 ",Panties,"invisibles hipster",NULL,"Calvin Klein US",NULL,"[""laser-cut hipster panty"",""raw edge seams"",""logo at front"",""full cotton gusset"",""tagless"",""machine wash"",""72% nylon 28% elastane"",""imported""]","s,m,l"
wNWhW24BqETMH157iGyd,"elastic_data_viz",0,"_doc","s,m,l","Calvin Klein",WHITE,"the invisibles hipster features a laser-cut and raw edge seams.","$13.00 ","http://www.calvinklein.us/en/womens-clothing/women-panties/invisibles-hipster-51503429-100","$13.00 ",Panties,"invisibles hipster",NULL,"Calvin Klein US",NULL,"[""laser-cut hipster panty"",""raw edge seams"",""logo at front"",""full cotton gusset"",""tagless"",""machine wash"",""72% nylon 28% elastane"",""imported""]","s,m,l"
wdWhW24BqETMH157iGyd,"elastic_data_viz",0,"_doc","s,m,l","Calvin Klein",NUDE,"the invisibles hipster features a laser-cut and raw edge seams.","$13.00 ","http://www.calvinklein.us/en/womens-clothing/women-panties/invisibles-hipster-51503429-100","$13.00 ",Panties,"invisibles hipster",NULL,"Calvin Klein US",NULL,"[""laser-cut hipster panty"",""raw edge seams"",""logo at front"",""full cotton gusset"",""tagless"",""machine wash"",""72% nylon 28% elastane"",""imported""]","s,m,l"
wtWhW24BqETMH157iGyd,"elastic_data_viz",0,"_doc","s,m","Calvin Klein","CHOCOLATE BROWN","the invisibles hipster features a laser-cut and raw edge seams.","$13.00 ","http://www.calvinklein.us/en/womens-clothing/women-panties/invisibles-hipster-51503429-100","$13.00 ",Panties,"invisibles hipster",NULL,"Calvin Klein US",NULL,"[""laser-cut hipster panty"",""raw edge seams"",""logo at front"",""full cotton gusset"",""tagless"",""machine wash"",""72% nylon 28% elastane"",""imported""]","s,m,l"
w9WhW24BqETMH157iGyd,"elastic_data_viz",0,"_doc","s,m,l","Calvin Klein",SPEAKEASY,"the invisibles hipster features a laser-cut and raw edge seams.","$13.00 ","http://www.calvinklein.us/en/womens-clothing/women-panties/invisibles-hipster-51503429-100","$13.00 ",Panties,"invisibles hipster",NULL,"Calvin Klein US",NULL,"[""laser-cut hipster panty"",""raw edge seams"",""logo at front"",""full cotton gusset"",""tagless"",""machine wash"",""72% nylon 28% elastane"",""imported""]","s,m,l"
xNWhW24BqETMH157iGyd,"elastic_data_viz",0,"_doc","30B,30C,30D,32B,32C,32D,34A,34B,34C,34D,36A,36B,36C,36D,38C","Calvin Klein",BLACK,"a lightly lined demi bra featuring supersoft lightweight sheer and reintroducing the quintessential ck fabrication, sheer marquisette.","$38.00 ","http://www.calvinklein.us/en/womens-clothing/womens-bras/sheer-marquisette-lightly-lined-demi-bra-52261839-680","$38.00 ",Bras,"sheer marquisette lightly lined demi bra",NULL,"Calvin Klein US",NULL,"[""sheer marquisette demi bra"",""supersoft lightweight sheer"",""revisiting the original sheer marquisette logo"",""demi underwire bra"",""adjustable cushioned straps"",""lightly lined"",""machine wash"",""72% nylon 28% elastane"",""imported""]","30B,30C,30D,32A,32B,32C,32D,34A,34B,34C,34D,36A,36B,36C,36D,38B,38C"
xdWhW24BqETMH157iGyd,"elastic_data_viz",0,"_doc","30B,30D,32C,34A,34B,34C,34D,36A,36B,36C,36D,38C","Calvin Klein",BARE,"a lightly lined demi bra featuring supersoft lightweight sheer and reintroducing the quintessential ck fabrication, sheer marquisette.","$38.00 ","http://www.calvinklein.us/en/womens-clothing/womens-bras/sheer-marquisette-lightly-lined-demi-bra-52261839-680","$38.00 ",Bras,"sheer marquisette lightly lined demi bra",NULL,"Calvin Klein US",NULL,"[""sheer marquisette demi bra"",""supersoft lightweight sheer"",""revisiting the original sheer marquisette logo"",""demi underwire bra"",""adjustable cushioned straps"",""lightly lined"",""machine wash"",""72% nylon 28% elastane"",""imported""]","30B,30C,30D,32A,32B,32C,32D,34A,34B,34C,34D,36A,36B,36C,36D,38B,38C"
xtWhW24BqETMH157iGyd,"elastic_data_viz",0,"_doc","30B,30C,30D,32B,32C,32D,34A,34B,34C,34D,36A,36B,36C,36D,38C","Calvin Klein",NIMSAY,"a lightly lined demi bra featuring supersoft lightweight sheer and reintroducing the quintessential ck fabrication, sheer marquisette.","$38.00 ","http://www.calvinklein.us/en/womens-clothing/womens-bras/sheer-marquisette-lightly-lined-demi-bra-52261839-680","$38.00 ",Bras,"sheer marquisette lightly lined demi bra",NULL,"Calvin Klein US",NULL,"[""sheer marquisette demi bra"",""supersoft lightweight sheer"",""revisiting the original sheer marquisette logo"",""demi underwire bra"",""adjustable cushioned straps"",""lightly lined"",""machine wash"",""72% nylon 28% elastane"",""imported""]","30B,30C,30D,32A,32B,32C,32D,34A,34B,34C,34D,36A,36B,36C,36D,38B,38C"
x9WhW24BqETMH157iGyd,"elastic_data_viz",0,"_doc","30B,30C,30D,30DD,32A,32B,32C,32D,34A,34B,34C,36A,36B,36C,36D","Calvin Klein",BLACK,"an unlined demi bra featuring supersoft lightweight sheer and reintroducing the quintessential ck fabrication, sheer marquisette.","$36.00 ","http://www.calvinklein.us/en/womens-clothing/womens-bras/sheer-marquisette-unlined-demi-bra-52261680","$36.00 ",Bras,"sheer marquisette unlined demi bra",NULL,"Calvin Klein US",NULL,"[""sheer marquisette demi bra"",""supersoft lightweight sheer"",""revisiting the original sheer marquisette logo"",""demi underwire bra"",""adjustable cushioned straps"",""unlined"",""machine wash"",""72% nylon 28% elastane"",""imported""]","30B,30C,30D,30DD,32A,32B,32C,32D,32DD,34A,34B,34C,34D,34DD,36A,36B,36C,36D,36DD,38B,38C,38D"
yNWhW24BqETMH157iGyd,"elastic_data_viz",0,"_doc","30C,30D,30DD,32B,32C,32D,34A,34B,34C,34D,36A,36B,36C,38B","Calvin Klein",BARE,"an unlined demi bra featuring supersoft lightweight sheer and reintroducing the quintessential ck fabrication, sheer marquisette.","$36.00 ","http://www.calvinklein.us/en/womens-clothing/womens-bras/sheer-marquisette-unlined-demi-bra-52261680","$36.00 ",Bras,"sheer marquisette unlined demi bra",NULL,"Calvin Klein US",NULL,"[""sheer marquisette demi bra"",""supersoft lightweight sheer"",""revisiting the original sheer marquisette logo"",""demi underwire bra"",""adjustable cushioned straps"",""unlined"",""machine wash"",""72% nylon 28% elastane"",""imported""]","30B,30C,30D,30DD,32A,32B,32C,32D,32DD,34A,34B,34C,34D,34DD,36A,36B,36C,36D,36DD,38B,38C,38D"
ydWhW24BqETMH157iGyd,"elastic_data_viz",0,"_doc","32A,32C,32D,34B,34C,36A,36B,36D,38B,38C","Calvin Klein",SULTRY,"an unlined demi bra featuring supersoft lightweight sheer and reintroducing the quintessential ck fabrication, sheer marquisette.","$36.00 ","http://www.calvinklein.us/en/womens-clothing/womens-bras/sheer-marquisette-unlined-demi-bra-52261680","$36.00 ",Bras,"sheer marquisette unlined demi bra",NULL,"Calvin Klein US",NULL,"[""sheer marquisette demi bra"",""supersoft lightweight sheer"",""revisiting the original sheer marquisette logo"",""demi underwire bra"",""adjustable cushioned straps"",""unlined"",""machine wash"",""72% nylon 28% elastane"",""imported""]","30B,30C,30D,30DD,32A,32B,32C,32D,32DD,34A,34B,34C,34D,34DD,36A,36B,36C,36D,36DD,38B,38C,38D"
